,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
0,1,0,0.080040020010005,0.0,0.0,0.7000000000000001,7.48024012006003,15.48024012006003,0.064032016008004,1.0,1999
1,1,1,0.028514257128564282,0.0,0.0,0.7000000000000001,7.171085542771386,15.171085542771385,0.022811405702851426,1.0,1999
2,1,2,0.05152576288144072,0.0,0.0,0.7000000000000001,7.309154577288644,15.309154577288645,0.04122061030515258,1.0,1999
3,1,3,0.031015507753876938,0.0,0.0,0.7000000000000001,7.186093046523261,15.186093046523261,0.02481240620310155,1.0,1999
4,2,0,0.228,0.09,0.0145,0.65405,7.908500000000001,23.289,0.23685000000000003,1.277,2000
5,2,1,0.1035,0.0335,0.0085,0.6201500000000001,6.822500000000001,21.939,0.09695000000000001,1.325,2000
6,2,2,0.1425,0.035,0.0255,0.6210500000000001,7.065500000000001,22.332,0.14055,1.2885,2000
7,2,3,0.1115,0.0315,0.0,0.61895,6.858500000000001,22.041,0.11175,1.3105,2000
8,3,0,0.2855,0.328,0.0845,0.6968500000000002,8.6815,31.7245,0.37195,1.8605,2000
9,3,1,0.163,0.1425,0.058,0.58555,6.833500000000001,28.5715,0.1819,1.867,2000
10,3,2,0.2305,0.146,0.105,0.5876500000000001,7.259500000000001,29.4115,0.24715,1.8255,2000
11,3,3,0.153,0.1525,0.0005,0.59155,6.833500000000001,28.8475,0.21,1.8575,2000
12,4,0,0.3085,0.533,0.113,0.71985,9.0495,40.714,0.35590000000000005,2.8155,2000
13,4,1,0.264,0.2235,0.081,0.5341500000000001,6.9255,35.407,0.18915,2.8505,2000
14,4,2,0.3495,0.249,0.124,0.54945,7.5915,36.937,0.23595000000000002,2.811,2000
15,4,3,0.189,0.2995,0.0015,0.57975,6.9315,35.77,0.2622,2.839,2000
16,5,0,0.2785,0.7365,0.135,0.74195,9.0905,49.7655,0.29545000000000005,3.587,2000
17,5,1,0.327,0.3445,0.0905,0.50675,7.0295000000000005,42.3915,0.2177,3.582,2000
18,5,2,0.346,0.456,0.1365,0.5736500000000001,7.8125,44.7135,0.31615000000000004,3.537,2000
19,5,3,0.2025,0.4845,0.0015,0.5907500000000001,7.1225000000000005,42.8805,0.30195,3.575,2000
20,6,0,0.2365,0.9095,0.1695,0.74575,8.8765,58.552,0.2338,4.0935,2000
21,6,1,0.3355,0.531,0.1055,0.51865,7.199500000000001,49.501,0.26335000000000003,4.158,2000
22,6,2,0.1985,0.7625,0.1595,0.6575500000000001,7.766500000000001,52.435,0.3755,4.0675,2000
23,6,3,0.182,0.679,0.003,0.60745,7.166500000000001,50.038,0.28955000000000003,4.0275,2000
24,7,0,0.2705,1.061,0.1985,0.7366500000000001,8.9895,67.4785,0.26265000000000005,4.398,2000
25,7,1,0.185,0.8195,0.135,0.5917500000000001,7.027500000000001,56.4895,0.34620000000000006,4.6175,2000
26,7,2,0.1705,0.948,0.177,0.6688500000000002,7.711500000000001,60.0835,0.25795,4.394,2000
27,7,3,0.208,0.8485,0.0045,0.6091500000000001,7.339500000000001,57.3535,0.27485000000000004,4.3545,2000
28,8,0,0.262,1.286,0.2505,0.77165,9.2885,76.614,0.33790000000000003,4.8075,2000
29,8,1,0.1605,0.9865,0.1675,0.5919500000000002,6.882500000000001,63.255,0.2345,5.0455,2000
30,8,2,0.1805,1.102,0.228,0.6612500000000001,7.695500000000001,67.611,0.23295000000000002,4.7715,2000
31,8,3,0.22,1.0185,0.009,0.6111500000000001,7.431500000000001,64.737,0.27005,4.7785,2000
32,9,0,0.22,1.502,0.3295,0.8035500000000001,9.336,85.786,0.2886,5.371,2000
33,9,1,0.151,1.1435,0.2145,0.5928000000000001,6.816500000000001,69.867,0.13195,5.6035,2000
34,9,2,0.2215,1.2515,0.3015,0.6532500000000001,7.857000000000001,75.276,0.2303,5.2905,2000
35,9,3,0.178,1.216,0.011,0.6386000000000002,7.4175,72.068,0.1469,5.3405,2000
36,10,0,0.24820880245649948,1.6832139201637666,0.3561924257932446,0.8099795291709314,9.589048106448312,96.01637666325486,0.27676560900716485,6.131525076765609,1954
37,10,1,0.2399571505088377,1.29887520085699,0.23085163363685057,0.5793786823781468,7.233529726834495,79.04392072844135,0.16668452062131764,6.3781467595072305,1867
38,10,2,0.2947799385875128,1.3894575230296826,0.33111566018423744,0.6337256908904811,8.105936540429889,84.11463664278403,0.24176049129989766,6.079324462640737,1954
39,10,3,0.15925315760571115,1.4590884129599122,0.013179571663920923,0.6755079626578804,7.71059857221307,82.69137836353651,0.22180120812740253,6.067545304777595,1821
40,11,0,0.2569089048106448,1.8623336745138177,0.394575230296827,0.8174513817809621,9.71596724667349,105.66786079836233,0.30000000000000004,4.946775844421699,1954
41,11,1,0.289234065345474,1.4204606320299946,0.24745581146223888,0.5523299410819498,7.258703802892342,86.22870915907873,0.19716122121049814,4.956614890198179,1867
42,11,2,0.30194472876151485,1.576765609007165,0.3541453428863869,0.6461105424769704,8.272773797338793,92.31371545547594,0.28843398157625383,4.945752302968271,1954
43,11,3,0.18616144975288304,1.6101043382756728,0.014827018121911038,0.6661175178473366,7.778143876990664,90.44316309719935,0.2517847336628226,4.9357495881383855,1821
44,12,0,0.23694984646878198,2.0506653019447287,0.43091095189355166,0.8304503582395087,9.726202661207779,115.3080859774821,0.273439099283521,5.508188331627431,1954
45,12,1,0.2774504552758436,1.5918585966791645,0.2774504552758436,0.5551687198714517,7.216389930369578,93.35832886984467,0.2531869309051955,5.542046063202999,1867
46,12,2,0.24309109518935518,1.8321392016376663,0.37768679631525076,0.6993346980552714,8.451893551688844,100.66120777891504,0.33776867963152507,5.50921187308086,1954
47,12,3,0.21361889071938495,1.7753981328940143,0.01757276221856123,0.6652937946183417,7.934651290499725,98.35804503020319,0.27358594179022516,5.409665019220209,1821
48,13,0,0.263050153531218,2.2256908904810646,0.46827021494370524,0.8354657113613101,9.932958034800409,125.10900716479017,0.27835209825997953,5.870010235414535,1954
49,13,1,0.19764327798607392,1.830208891269416,0.31065881092662023,0.5981788966256026,7.16764863417247,100.4263524370648,0.29025174076057847,5.949651847884306,1867
50,13,2,0.23439099283520984,2.014329580348004,0.4181166837256909,0.708648925281474,8.492835209825998,109.05271238485159,0.2812180143295803,5.870010235414535,1954
51,13,3,0.2114222954420648,1.9533223503569468,0.023613399231191653,0.6720483250961011,7.989017023613399,106.32070291048875,0.27166392092257,5.7550796265788025,1821
52,14,0,0.24616171954964175,2.437052200614125,0.5327533265097236,0.8622824974411463,10.099795291709313,135.03991811668374,0.3228249744114637,6.283009211873081,1954
53,14,1,0.1869309051955008,2.0074986609534013,0.3470808784145688,0.6045527584359938,7.167113015532942,107.41349758971612,0.22903053026245315,6.380824852704874,1867
54,14,2,0.2128966223132037,2.1975435005117707,0.4779938587512794,0.718577277379734,8.463152507676561,117.32855680655067,0.25941658137154555,6.2835209825997955,1954
55,14,3,0.21197144426139483,2.1175178473366283,0.029104887424492038,0.67056562328391,7.977484898407468,114.24217462932455,0.242668863261944,6.1900054914881935,1821
56,15,0,0.2374616171954964,2.63050153531218,0.5972364380757421,0.8815762538382804,10.220061412487205,145.09058341862846,0.2536847492323439,6.861821903787104,1954
57,15,1,0.16550615961435458,2.1644349223352974,0.3942153186930905,0.6075522228173541,7.043385109801822,114.31494376004285,0.09459025174076058,6.9442956614890194,1867
58,15,2,0.2067553735926305,2.357727737973388,0.5409416581371546,0.7171954964176049,8.407369498464687,125.60388945752302,0.2214431934493347,6.8393039918116685,1954
59,15,3,0.17517847336628226,2.304228445908841,0.032399780340472265,0.6928610653487095,7.941790225151016,122.09719934102142,0.11680395387149918,6.7732015376166945,1821
60,16,0,0.2390269698572184,2.837123215230037,0.6308831306187203,0.9023268112109993,10.457429931253303,157.20359598096246,0.2571126388154416,7.579587519830778,1891
61,16,1,0.24206815511163338,2.3407755581668623,0.42479435957696826,0.6045240893066981,7.497649823736781,125.33842538190365,0.14030552291421858,7.688014101057579,1702
62,16,2,0.28608923884514437,2.5023622047244096,0.5658792650918635,0.701469816272966,8.731233595800525,135.4435695538058,0.2336482939632546,7.57742782152231,1905
63,16,3,0.16523867809057527,2.5783353733170133,0.03182374541003672,0.747062423500612,8.462056303549572,135.3390452876377,0.2236842105263158,7.4804161566707466,1634
64,17,0,0.25594923320994184,3.0031729243786356,0.6684294024325753,0.9019566367001585,10.555261766261236,167.62242199894237,0.25801163405605504,8.198307773664729,1891
65,17,1,0.28672150411280845,2.455346650998825,0.4518213866039953,0.5732667450058755,7.452996474735606,132.71034077555817,0.18566392479435959,8.257344300822561,1702
66,17,2,0.27086614173228346,2.691338582677165,0.5994750656167979,0.7148556430446196,8.773753280839895,144.14173228346456,0.28194225721784777,8.17007874015748,1905
67,17,3,0.200734394124847,2.7288861689106487,0.03427172582619339,0.7373929008567932,8.578335373317014,143.88066095471237,0.2537331701346389,8.055691554467565,1634
68,18,0,0.2633527234267583,3.1813855103120043,0.7075621364357483,0.9088841882601797,10.668958223162345,178.227921734532,0.2895822316234797,8.612374405076679,1891
69,18,1,0.27144535840188017,2.633960047003525,0.4717978848413631,0.5804347826086957,7.4330199764982385,140.05170387779083,0.23983548766157464,8.662749706227967,1702
70,18,2,0.23727034120734908,2.9028871391076114,0.6236220472440945,0.7417847769028872,8.841469816272966,152.89501312335958,0.2873490813648294,8.551181102362206,1905
71,18,3,0.19155446756425948,2.9026927784577725,0.03916768665850673,0.7416768665850674,8.56609547123623,152.4283965728274,0.259608323133415,8.38249694002448,1634
