,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,action,reward,num_norms,total_berries
177,0,1,50,0,7,0,0.1000000000000008,1.000000000000008,351.0,0,1.0,12,7
129,1,1,34,0,4,0,0.0,0.0,150.0,0,-1.0,5,4
178,2,1,50,0,8,0,0.7000000000000005,7.000000000000004,339.0,0,1.0,10,8
179,3,1,50,0,8,0,0.7000000000000001,7.0,411.0,0,1.0,10,8
262,0,2,27,0,3,0,0.0,0.0,165.0,3,-1.1,7,3
213,1,2,9,0,0,0,0.0,0.0,36.0,4,-1.1,5,0
281,2,2,45,0,6,0,0.0,0.0,330.0,2,-1.1,6,6
251,3,2,21,0,2,0,0.0,0.0,102.0,1,-1.1,5,2
456,0,3,50,0,7,0,0.0,0.0,477.0,0,0.0,11,7
387,1,3,27,0,3,1,0.0,0.0,141.0,4,-1.1,8,3
457,2,3,50,0,9,0,1.1999999999999986,11.999999999999986,525.0,3,0.9,11,9
458,3,3,50,0,8,0,0.5999999999999973,5.9999999999999725,765.0,0,1.0,13,8
655,0,4,50,0,10,2,1.799999999999998,17.99999999999998,597.0,0,1.0,9,10
656,1,4,50,0,8,1,0.6000000000000009,6.000000000000008,297.0,0,1.0,9,8
657,2,4,50,0,9,2,1.1999999999999984,11.999999999999984,615.0,0,1.0,9,9
658,3,4,50,0,8,0,0.5999999999999984,5.999999999999984,567.0,0,1.0,8,8
772,0,5,45,1,6,0,0.0,5.000000000000002,269.0,0,-0.1999999999999999,7,7
729,1,5,21,0,2,0,0.0,0.0,108.0,0,-1.0,5,2
766,2,5,39,1,5,0,0.0,5.000000000000005,266.0,0,-0.1999999999999999,6,6
694,3,5,9,1,0,0,0.0,5.000000000000001,47.0,0,-1.0,5,1
907,0,6,50,0,10,0,1.7999999999999976,17.999999999999975,723.0,0,1.0,6,10
849,1,6,21,0,2,0,0.0,0.0,132.0,0,-1.0,5,2
908,2,6,50,0,7,0,6.938893903907228e-16,6.9388939039072276e-15,279.0,0,1.0,7,7
832,3,6,15,0,1,0,0.0,0.0,63.0,1,-1.1,7,1
941,0,7,9,2,1,0,0.6,17.999999999999996,71.0,0,-0.1999999999999999,5,3
973,1,7,21,0,2,0,0.0,0.0,120.0,1,-1.1,5,2
1003,2,7,50,0,7,1,4.718447854656915e-16,4.718447854656915e-15,285.0,0,1.0,7,7
962,3,7,15,1,1,0,0.0,5.000000000000001,110.0,2,-1.1,7,2
1168,0,8,50,0,8,1,0.5999999999999998,5.999999999999997,399.0,1,1.8,10,8
1133,1,8,33,0,4,1,0.0,0.0,198.0,0,-1.0,6,4
1134,2,8,33,1,4,1,0.0,5.000000000000001,245.0,0,-0.1999999999999999,7,5
1169,3,8,50,0,7,0,0.0,0.0,459.0,0,0.0,9,7
1288,0,9,50,0,11,1,2.399999999999997,23.999999999999968,837.0,1,1.4,6,11
1246,1,9,21,1,2,1,0.0,5.000000000000002,131.0,0,-0.1999999999999999,5,3
1271,2,9,33,0,4,1,0.0,0.0,204.0,0,-1.0,5,4
1229,3,9,15,0,1,0,0.0,0.0,57.0,3,-1.1,7,1
1434,0,10,50,0,7,0,2.498001805406602e-16,2.4980018054066026e-15,375.0,1,0.9,10,7
1435,1,10,50,0,7,1,2.498001805406602e-16,2.4980018054066026e-15,375.0,0,1.0,8,7
1347,2,10,15,0,1,1,0.0,0.0,99.0,1,-1.1,9,1
1399,3,10,32,0,4,0,0.0,0.0,318.0,1,-1.1,6,4
1604,0,11,50,1,8,2,0.6,11.999999999999998,477.0,2,0.9,10,9
1517,1,11,21,0,3,2,0.6,5.999999999999999,144.0,4,-1.1,5,3
1605,2,11,50,0,9,2,1.199999999999999,11.99999999999999,561.0,0,1.0,10,9
1606,3,11,50,0,9,0,1.199999999999999,11.99999999999999,489.0,0,1.0,9,9
1759,0,12,39,0,5,1,0.0,0.0,267.0,2,-1.1,8,5
1778,1,12,45,0,6,0,0.0,0.0,240.0,1,-1.1,7,6
1789,2,12,50,0,8,1,0.5999999999999984,5.999999999999984,579.0,3,0.9,10,8
1790,3,12,50,0,8,0,0.5999999999999993,5.999999999999993,531.0,0,1.0,11,8
1909,0,13,50,0,11,3,2.3999999999999977,23.99999999999997,939.0,1,1.4,9,11
1867,1,13,21,1,2,1,0.0,5.000000000000002,101.0,0,-0.1999999999999999,5,3
1892,2,13,33,0,4,2,0.0,0.0,240.0,0,-1.0,6,4
1850,3,13,15,0,1,0,0.0,0.0,63.0,1,-1.1,7,1
1942,0,14,9,1,0,0,0.0,5.000000000000001,71.0,0,-1.0,6,1
2004,1,14,50,0,8,0,0.6000000000000001,6.000000000000001,423.0,0,1.0,7,8
1975,2,14,21,0,2,1,0.0,0.0,156.0,0,-1.0,5,2
1963,3,14,15,1,1,0,0.0,5.000000000000001,134.0,2,-1.1,8,2
2201,0,15,50,0,10,3,1.7999999999999985,17.999999999999982,699.0,0,1.0,10,10
2202,1,15,50,0,9,1,1.2000000000000002,12.000000000000002,381.0,1,1.4,8,9
2203,2,15,50,1,11,1,2.399999999999997,29.999999999999968,945.0,0,1.0,7,12
2204,3,15,50,1,10,1,1.7999999999999972,23.99999999999997,867.0,0,1.8,7,11
2351,0,16,50,0,7,0,3.6082248300317592e-16,3.608224830031759e-15,381.0,1,0.9,8,7
2329,1,16,39,0,5,0,0.0,0.0,231.0,4,-1.1,10,5
2352,2,16,50,0,8,0,0.6000000000000006,6.000000000000006,447.0,0,1.0,10,8
2240,3,16,9,2,0,0,0.0,11.0,59.0,0,-0.1999999999999999,7,2
2511,0,17,50,0,7,1,0.0,0.0,513.0,3,-0.1,9,7
2434,1,17,21,0,2,0,0.0,0.0,90.0,3,-1.1,5,2
2512,2,17,50,1,8,1,0.6000000000000006,12.000000000000004,381.0,0,1.8,11,9
2490,3,17,39,0,5,0,0.0,0.0,255.0,1,-1.1,11,5
2694,0,18,50,0,7,3,5.828670879282072e-16,5.828670879282072e-15,369.0,1,0.9,9,7
2662,1,18,38,1,5,1,0.0,5.999999999999997,303.0,0,-0.1999999999999999,6,6
2695,2,18,50,0,8,0,0.6000000000000002,6.000000000000002,393.0,0,1.0,11,8
2685,3,18,45,0,6,0,0.0,0.0,240.0,1,-1.1,7,6
