day,baseline,maximin
1,0.0,0.0
2,0.007,0.058
3,0.0315,0.243
4,0.1105,0.3595
5,0.19,0.493
6,0.306,0.7725
7,0.6235,1.0795
8,0.9865,1.257
9,1.085,1.4045
10,1.1555108203321591,1.5319796954314722
11,1.260385005065856,1.7101522842639594
12,1.4766970618034447,1.9842639593908629
13,1.801418439716312,2.2121827411167514
14,1.9909411172622042,2.379187817258883
15,2.085556114745848,2.5385786802030457
16,2.176440591534931,2.6917488323819407
17,2.302289281997919,2.9122989102231447
18,2.5451300356960735,3.140633108458744
19,2.801631820499745,3.34094447327452
20,2.982661907190209,3.4919564089257915
21,3.0771195097037793,3.6476091476091477
22,3.156639566395664,3.8355297838692675
23,3.284010840108401,4.088033737480232
24,3.546777546777547,4.293094359515024
25,3.80977130977131,4.454401686874012
26,3.967479674796748,4.619926199261992
27,4.061882475299012,4.7776601376389625
28,4.152859433458044,4.992444684295736
29,4.288615713522181,5.194279546681058
30,4.523784072688402,5.378845116028063
31,4.779796900053447,5.5504587155963305
32,4.95148401826484,5.740420939017809
33,5.042826552462527,5.928416485900217
34,5.143202416918429,6.160555555555556
35,5.276737160120846,6.349444444444444
36,5.506948304613674,6.518888888888889
37,5.784880489160645,6.681111111111111
38,5.938368580060423,6.853888888888889
39,6.04735883424408,7.053962900505902
40,6.145748987854251,7.269977168949771
41,6.285300925925926,7.444634703196347
42,6.503472222222222,7.605022831050229
43,6.781828703703703,7.762557077625571
44,6.92811296534018,7.938356164383562
45,7.055072463768116,8.132488479262673
46,7.178374655647383,8.317729666471621
47,7.2916923076923075,8.471035693387947
48,7.516307692307692,8.613224107665301
49,7.788307692307693,8.76828554710357
50,7.928374655647383,8.933879461673493
