day,baseline,maximin
1,0.0,0.0
2,0.0005,0.0315
3,0.0085,0.1425
4,0.0495,0.2235
5,0.111,0.3445
6,0.187,0.531
7,0.3745,0.8195
8,0.719,0.9865
9,0.967,1.1435
10,1.092238470191226,1.29887520085699
11,1.1107986501687288,1.4204606320299946
12,1.2114735658042746,1.5918585966791645
13,1.418447694038245,1.830208891269416
14,1.7007874015748032,2.0074986609534013
15,1.9240719910011248,2.1644349223352974
16,2.1084745762711865,2.3407755581668623
17,2.153898305084746,2.455346650998825
18,2.27728813559322,2.633960047003525
19,2.4793220338983053,2.8425381903642775
20,2.7010169491525424,3.007050528789659
21,2.9089055064581917,3.150206978119456
22,3.11,3.381781647689216
23,3.1683333333333334,3.5137307434695244
24,3.3008333333333333,3.681848626925653
25,3.5108333333333333,3.870060281312793
26,3.7308333333333334,4.042196918955124
27,3.903685092127303,4.193174061433447
28,4.110996916752312,4.430793157076205
29,4.175745118191162,4.580870917573873
30,4.328879753340185,4.735614307931571
31,4.512846865364851,4.9136858475894245
32,4.724563206577595,5.082426127527216
33,4.889004149377594,5.250398724082935
34,5.078651685393258,5.489667565139263
35,5.1325,5.631294964028777
36,5.3025,5.797661870503597
37,5.495,5.954136690647482
38,5.68625,6.116007194244604
39,5.871536523929471,6.2772643253234754
40,6.058641975308642,6.521920668058455
41,6.112654320987654,6.686847599164927
42,6.276234567901234,6.848643006263048
43,6.486111111111111,7.004175365344468
44,6.671296296296297,7.167014613778706
45,6.847244094488189,7.345315904139434
46,7.0813492063492065,7.611449451887942
47,7.146825396825397,7.761266747868453
48,7.347222222222222,7.930572472594397
49,7.525793650793651,8.088915956151036
50,7.736111111111111,8.25334957369062
