,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
0,0,1,50,3,15,13,4.9,66.99999999999999,0,1.4,15,18
1,1,1,50,0,14,14,4.300000000000001,43.00000000000001,4,1.5,12,14
2,0,2,50,2,17,19,6.000000000000003,72.00000000000003,0,1.8,15,19
3,1,2,50,0,19,14,7.200000000000003,72.00000000000003,2,1.0,13,19
4,0,3,50,4,11,15,2.3999999999999986,47.99999999999999,3,1.8,20,15
5,1,3,50,1,16,8,5.400000000000001,60.00000000000001,3,1.8,14,17
6,0,4,50,6,11,14,2.3999999999999977,59.99999999999997,0,1.8,19,17
7,1,4,50,0,14,6,4.199999999999999,41.99999999999999,4,1.5,7,14
8,0,5,50,5,10,16,1.7999999999999967,47.99999999999997,4,2.7,16,15
9,1,5,50,0,16,8,5.400000000000004,54.00000000000004,1,1.0,6,16
10,0,6,50,1,12,13,2.999999999999999,35.99999999999999,4,1.9,20,13
11,1,6,50,0,13,5,3.599999999999998,35.99999999999998,2,1.0,12,13
12,1,7,49,0,13,6,3.700000000000005,37.00000000000005,3,0.0,10,13
13,0,7,50,7,7,13,0.0,41.99999999999997,1,-0.5,17,14
14,0,8,50,6,15,18,4.800000000000002,84.00000000000001,0,1.4,16,21
15,1,8,50,0,18,14,6.600000000000003,66.00000000000003,0,1.0,10,18
16,0,9,50,3,15,18,4.8000000000000025,66.00000000000001,3,1.8,13,18
17,1,9,50,0,19,15,7.200000000000004,72.00000000000003,1,1.0,11,19
18,1,10,37,0,11,5,3.7000000000000015,37.000000000000014,1,0.0,9,11
19,0,10,38,9,5,11,0.0,53.99999999999997,1,-1.5,13,14
20,0,11,50,0,16,16,5.399999999999999,53.99999999999999,1,0.9,18,16
21,1,11,50,0,16,15,5.400000000000005,54.00000000000004,4,1.9,12,16
22,0,12,50,4,13,18,3.599999999999997,59.99999999999997,4,1.9,14,17
23,1,12,50,1,18,13,6.600000000000001,72.0,2,1.8,10,19
