,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
194,3,1,50,0,14,3,4.299999999999998,42.99999999999998,0,1.0,26,14
195,1,1,50,0,9,5,1.2999999999999985,12.999999999999982,4,1.5,23,9
252,3,2,15,0,2,0,0.5000000000000002,5.000000000000002,0,0.0,11,2
253,0,2,15,0,1,1,0.0,0.0,3,-1.2,7,1
310,1,3,15,1,2,0,0.5000000000000002,11.0,0,1.0,10,3
311,2,3,15,1,1,1,0.0,5.000000000000001,0,0.0,9,2
510,1,4,50,0,9,0,1.1999999999999988,11.999999999999988,0,1.0,22,9
511,3,4,50,0,9,2,1.1999999999999975,11.999999999999975,0,1.0,18,9
710,2,5,50,0,8,4,0.6000000000000008,6.000000000000007,2,1.5,29,8
711,0,5,50,0,9,7,1.2,11.999999999999998,0,1.0,30,9
744,3,6,9,0,1,1,0.5000000000000002,5.000000000000002,0,0.0,5,1
745,1,6,9,0,0,1,0.0,0.0,0,-1.0,4,0
802,2,7,15,0,2,0,0.5000000000000003,5.000000000000003,0,0.0,9,2
803,3,7,15,0,1,0,0.0,0.0,0,-1.0,8,1
884,0,8,21,1,3,0,0.5000000000000004,11.000000000000004,0,1.0,5,4
885,1,8,21,1,2,0,0.0,5.000000000000001,0,0.0,9,3
917,0,9,8,0,1,0,0.6000000000000002,6.000000000000002,0,0.0,5,1
918,3,9,9,0,0,0,0.0,0.0,1,-1.2,7,0
1117,0,10,50,0,9,5,1.1999999999999995,11.999999999999996,0,1.0,27,9
1118,2,10,50,0,8,5,0.5999999999999994,5.999999999999994,0,1.0,23,8
1317,2,11,50,0,8,1,0.5999999999999994,5.999999999999994,0,1.0,18,8
1318,1,11,50,0,8,0,0.6000000000000001,6.000000000000001,0,1.0,20,8
1448,0,12,33,0,5,0,0.5000000000000002,5.000000000000002,0,0.0,11,5
1449,3,12,33,1,4,0,0.0,5.000000000000003,2,-1.2,10,5
1508,3,13,15,0,2,0,0.5000000000000003,5.000000000000003,0,0.0,6,2
1509,0,13,15,0,1,0,0.0,0.0,4,-1.2,8,1
1659,3,14,38,0,7,1,1.2,11.999999999999998,2,-0.2,18,7
1660,2,14,38,0,5,3,0.0,0.0,0,-1.0,19,5
1764,1,15,26,0,3,2,2.498001805406602e-16,2.4980018054066026e-15,0,0.0,13,3
