,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
58,2,1,16,0,2,0,0.5000000000000003,5.000000000000003,0,0.0,10,2
59,3,1,16,1,1,0,0.0,5.000000000000002,0,0.0,10,2
213,1,2,39,0,6,0,0.5000000000000003,5.000000000000003,0,0.0,20,6
214,2,2,39,0,5,0,0.0,0.0,2,-1.2,22,5
366,1,3,38,0,5,0,1.3877787807814454e-16,1.3877787807814457e-15,0,0.0,14,5
367,1,3,39,1,5,0,0.0,5.000000000000001,0,0.0,14,6
401,2,4,9,0,1,0,0.5000000000000002,5.000000000000002,0,0.0,7,1
402,1,4,9,0,0,0,0.0,0.0,0,-1.0,5,0
482,3,5,20,0,4,0,1.2000000000000002,12.000000000000002,1,1.0,6,4
483,1,5,21,0,2,0,0.0,0.0,2,-1.2,8,2
515,0,6,8,0,2,0,1.2,11.999999999999998,1,1.0,5,2
516,2,6,9,0,0,1,0.0,0.0,3,-1.2,7,0
715,1,7,50,0,9,1,1.1999999999999975,11.999999999999975,1,2.0,13,9
716,0,7,50,0,11,0,2.399999999999997,23.999999999999968,0,1.0,19,11
798,1,8,21,0,3,0,0.5000000000000004,5.000000000000004,0,0.0,13,3
799,2,8,21,0,2,0,0.0,0.0,2,-1.2,12,2
998,2,9,50,1,8,1,0.6000000000000009,12.000000000000009,0,2.0,22,9
999,0,9,50,0,10,0,1.7999999999999967,17.999999999999964,0,1.0,15,10
1082,1,10,21,0,3,0,0.5000000000000004,5.000000000000004,0,0.0,10,3
1083,2,10,21,0,2,0,0.0,0.0,0,-1.0,15,2
1188,0,11,27,0,7,0,2.299999999999999,22.99999999999999,0,0.0,9,7
1189,2,11,27,0,3,1,0.0,0.0,3,-1.2,16,3
1269,2,12,20,0,2,0,2.498001805406602e-16,2.4980018054066026e-15,0,0.0,9,2
1270,2,12,21,0,2,0,0.0,0.0,0,-1.0,10,2
1327,3,13,15,0,2,0,0.5000000000000002,5.000000000000002,0,0.0,12,2
1328,1,13,15,0,1,1,0.0,0.0,0,-1.0,9,1
1433,3,14,27,0,4,0,0.5000000000000002,5.000000000000002,0,0.0,19,4
