day,baseline,maximin
1,0.01046535606268928,0.009010709872305567
2,0.03445229681978801,0.030230326295585197
3,0.0490560016125241,0.050408673331532095
4,0.05785728212127128,0.05764312413928785
5,0.06340730319114907,0.05532925454838167
6,0.06548094431843587,0.04593021380889417
7,0.06410569502784025,0.050357280803399185
8,0.05700424999176357,0.059764202185443205
9,0.06732798821893149,0.06362363572724083
10,0.08405039751471821,0.05715453357617761
11,0.08835530014900606,0.059547918414546874
12,0.0874860319613937,0.06035770104832938
13,0.08463782736334302,0.06550850262087526
14,0.0925028712117093,0.06885486796305007
15,0.10102870325495261,0.0743441917910459
16,0.10664745440810908,0.06507071099434936
17,0.10370531420131335,0.06718128225858888
18,0.10413352913854235,0.07028525365748606
19,0.10784244432281564,0.07513157581438645
20,0.1158992954166822,0.08041952262243135
21,0.12131823454875423,0.0855347587437909
22,0.12423844986687782,0.07250100523575931
23,0.12148892042828319,0.07778266938954159
24,0.12082618752711904,0.07546637537218248
25,0.11869321823947798,0.07702637984046246
26,0.12451147980142285,0.08172993667832817
27,0.1399595417780377,0.08575768730106281
28,0.1426752987321871,0.07276001298240309
29,0.1386164457994965,0.07984748684976184
30,0.13614816443507993,0.08043302919436579
31,0.13582995108049634,0.07957511304127762
32,0.13339559645516164,0.08531446834028067
33,0.151514614314044,0.08599813709638471
34,0.15027092652097163,0.07676136626159402
35,0.1458640420675703,0.07581082739090217
36,0.14999190344103086,0.07848023865742348
37,0.1507141365203688,0.08008608012616492
38,0.14776849769510148,0.08412577024852408
39,0.16713117747099493,0.09221603845016779
40,0.15967225299790777,0.08408157401642113
41,0.15829337692175738,0.08538422795578082
42,0.15355661130623766,0.08557203313506356
43,0.1516468776167137,0.08857851475750178
44,0.15087348855062532,0.09040379203064197
45,0.15844664581929457,0.09191420971159103
46,0.1468352481592623,0.0788183065448671
47,0.14116532133295312,0.08178747717454682
48,0.13901398097511408,0.08435961386374946
49,0.13978738728302842,0.0815984732759496
50,0.13515052400243865,0.08408282034199477
