day,baseline,maximin
1,29.11055527763882,29.14657328664332
2,28.583000000000002,28.655
3,29.767000000000003,29.608000000000004
4,30.774,30.498
5,31.274,31.055
6,31.303000000000008,31.009
7,30.711000000000006,31.068
8,30.353000000000005,31.298000000000002
9,30.5575,31.427000000000003
10,31.642529164497518,32.63911294592577
11,32.01811886700402,33.02558872389529
12,32.16999636524873,33.32913743376593
13,31.993948010324594,33.58245890241228
14,31.93093360595698,33.70754571332628
15,31.98605164582127,33.61260624590473
16,33.69854477448171,35.14836965434018
17,33.81936781024168,35.360346895153754
18,33.46590266264348,35.50954348716978
19,33.277697354063264,35.40870245721258
20,33.233615321146615,35.41384501009377
21,33.51531764819995,35.44849351226794
22,35.38232079565773,37.43030754919602
23,35.32101356691115,37.16078774574257
24,35.01163064117044,37.02091889258263
25,34.70932256463267,36.930728249325774
26,34.39863526539118,36.88472052677392
27,34.86675616644373,37.0835969072505
28,36.93361677548066,39.18427303485967
29,36.72720406561548,38.99528483746195
30,36.27425790054052,38.79718035151771
31,36.1918981124759,38.80504197351537
32,35.8786102451018,38.42166158242709
33,36.46992385401879,38.690510403659566
34,38.83657901472894,40.71100123166467
35,38.47647618245636,40.4158703991457
36,38.162332421404614,40.20831335956621
37,37.56901779882038,40.061288466977615
38,37.179481938266115,39.686757900201385
39,38.404729173037275,40.17739765838026
40,40.21647746111609,42.308850699948465
41,39.78575205358643,42.17488192389304
42,39.261890204448186,41.95186821723208
43,38.84377941081909,41.87327935652133
44,38.31052954976651,41.33942747261847
45,39.922378826419745,42.09883973999207
46,41.72300261998272,44.117335226611246
47,41.61256126816184,43.7666078246713
48,41.002310684602676,43.526707404524146
49,40.35047254604048,43.4304020851623
50,39.6151435871957,43.141707566609824
