,day,agent_id,berries,berries_consumed,berries_thrown,health,days_left_to_live,total_days,reward,num_norms,count
0,1,0,0.13856928464232116,0.0,0.0,0.7000000000000001,7.831415707853927,15.831415707853926,0.13856928464232116,1.0,1999
1,1,1,0.05552776388194097,0.0,0.0,0.7000000000000001,7.3331665832916455,15.333166583291646,0.04092046023011506,1.0,1999
2,1,2,0.0865432716358179,0.0,0.0,0.7000000000000001,7.519259629814908,15.519259629814908,0.0865432716358179,1.0,1999
3,1,3,0.057528764382191094,0.0,0.0,0.7000000000000001,7.345172586293146,15.345172586293147,0.057528764382191094,1.0,1999
4,2,0,0.447,0.007,0.0565,0.6042500000000001,8.724500000000003,24.528,0.39325,1.443,2000
5,2,1,0.175,0.1205,0.007,0.6723500000000001,7.773500000000001,22.884,0.22169999999999998,1.5465,2000
6,2,2,0.2555,0.1035,0.0195,0.6621500000000001,8.1545,23.511,0.33225,1.453,2000
7,2,3,0.1675,0.025,0.0575,0.6150500000000001,7.155500000000001,22.389,0.19625,1.4725,2000
8,3,0,0.645,0.0315,0.208,0.5189500000000001,9.0595,33.5665,0.45325,2.189,2000
9,3,1,0.2555,0.501,0.0225,0.8006500000000001,9.5395,31.7755,0.41825,2.2755,2000
10,3,2,0.3115,0.3415,0.0845,0.7049500000000001,8.9185,32.2705,0.5343,2.1945,2000
11,3,3,0.254,0.1455,0.221,0.5873500000000001,7.397500000000001,29.3905,0.33964999999999995,2.1865,2000
12,4,0,0.789,0.1105,0.217,0.4663500000000001,9.3975,42.964,0.2714,3.1855,2000
13,4,1,0.253,0.8,0.0225,0.8800500000000001,10.3185,41.86,0.43889999999999996,3.2325,2000
14,4,2,0.2965,0.5845,0.0915,0.75075,9.2865,41.551,0.4591,3.1715,2000
15,4,3,0.4215,0.1665,0.286,0.49995000000000006,7.5285,36.886,0.2506,3.183,2000
16,5,0,0.884,0.2635,0.228,0.4581500000000001,9.8855,52.8375,0.3712,4.0035,2000
17,5,1,0.1955,1.0505,0.025,0.93035,10.4765,52.2765,0.38515,4.0475,2000
18,5,2,0.2695,0.788,0.0975,0.77285,9.3455,50.8875,0.342,3.9785,2000
19,5,3,0.5815,0.19,0.2965,0.4140500000000001,7.6295,44.5005,0.13015000000000002,3.9205,2000
20,6,0,0.7965,0.5305,0.263,0.5183500000000001,9.9625,62.785,0.4703,4.834,2000
21,6,1,0.1435,1.272,0.0335,0.96325,10.4935,62.653,0.29064999999999996,4.7055,2000
22,6,2,0.193,1.018,0.11,0.8108500000000001,9.2665,60.115,0.34845,4.625,2000
23,6,3,0.6085,0.306,0.321,0.3836500000000001,7.487500000000001,51.901,0.15435,4.724,2000
24,7,0,0.601,0.8285,0.3765,0.5971500000000001,9.577500000000002,72.3325,0.54335,5.459,2000
25,7,1,0.1785,1.491,0.047,0.9946499999999999,11.0175,73.4095,0.30155,5.115,2000
26,7,2,0.2265,1.2315,0.1435,0.8389500000000001,9.7485,69.6625,0.39525,5.0425,2000
27,7,3,0.415,0.6235,0.3635,0.4741500000000001,7.231500000000002,59.0215,0.36185,5.2485,2000
28,8,0,0.483,1.0065,0.57,0.6039500000000002,8.937500000000002,81.228,0.48855,6.12,2000
