day,baseline,maximin
1,0.013893516359032576,0.015828043471035613
2,0.03998993963782693,0.04037725873168907
3,0.04702133753401139,0.04385197717431821
4,0.05803974706413739,0.03623518687329086
5,0.06080429600664217,0.036623513798987206
6,0.06526471378661647,0.035808323705633915
7,0.07670658682634723,0.04336555702814371
8,0.10588811920010444,0.05008757662955099
9,0.13462177357526173,0.06075801147877158
10,0.1312380844778076,0.06438731282192212
11,0.12616611623602791,0.06460716634589003
12,0.12680522416659779,0.06456488212213696
13,0.14307331466694295,0.07262340953475244
14,0.1697429540289348,0.07722530486970203
15,0.18943287289795818,0.08295276252894879
16,0.17944076867460979,0.08304591931073668
17,0.17820644704214117,0.08724091259198352
18,0.1825393973474465,0.08651904643755892
19,0.19389063568020326,0.09497095952115231
20,0.21195390579615547,0.10427057711857368
21,0.22927244107825762,0.10603730074793716
22,0.21870509865023502,0.10197666579018372
23,0.2133656309812999,0.10239981262503983
24,0.2138896267500321,0.10761346300196695
25,0.22577459144193157,0.11333023582544866
26,0.2393818203016851,0.11681902214755957
27,0.25600742974134816,0.1209882859899043
28,0.24389893545148955,0.11799341370444938
29,0.23672548307571528,0.12160303343639023
30,0.23731223066237317,0.12292479949613688
31,0.2459796239599903,0.1266317489758224
32,0.25647709760983606,0.12695868750374384
33,0.27079859717254595,0.1274465728103522
34,0.26109897571807983,0.12305821738287648
35,0.2525988960089559,0.12518122120334252
36,0.25254691947283614,0.12933566788864925
37,0.25737028387233285,0.13141391350180398
38,0.2673345501565504,0.13342703903027986
39,0.2782678701152159,0.1310754495582751
40,0.2667596649533651,0.1282658295973469
41,0.25744992366674246,0.13128606649456587
42,0.25699850103156674,0.1343864575036775
43,0.26306392267003786,0.13598582190994923
44,0.27445890493782565,0.1365595772250665
45,0.2815276916230326,0.13473205940155375
46,0.2701941035946497,0.13372503300828265
47,0.2626548733716013,0.13456101365410533
48,0.260885303140862,0.13920803364373935
49,0.2649622969077995,0.14147018586111115
50,0.272913594104536,0.14067736673301812
