day,baseline,rawlsian
8,1.9440000000000013,2.1639344262295093
9,1.9988636363636363,0.9032258064516129
10,0.0,
14,1.2666666666666682,3.3749999999999996
15,1.4590163934426232,1.7261146496815278
19,1.000000000000001,9.999999999999993
20,1.5652173913043494,3.4090909090909065
21,0.620967741935484,2.695652173913041
25,0.9999999999999988,8.714285714285705
26,1.1707317073170744,5.999999999999994
27,1.1298701298701301,8.041666666666659
31,2.1999999999999975,10.176470588235281
32,1.058823529411766,7.687499999999991
33,1.1904761904761907,8.24999999999999
37,0.9999999999999969,9.307692307692289
38,0.720000000000002,9.702127659574453
39,1.6603773584905663,13.307692307692289
43,25.999999999999975,16.857142857142833
44,0.8571428571428578,16.94117647058821
45,0.666666666666667,11.866666666666644
49,1.000000000000008,15.399999999999974
50,10.128813559322031,22.33272561531449
