,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
15731,0,92,50,0,10,10,1.7999999999999976,17.999999999999975,0,1.0,33,10
15812,2,93,21,0,4,1,1.0999999999999996,10.999999999999996,0,0.0,13,4
15813,0,93,21,0,2,2,0.0,0.0,4,-1.2,15,2
15845,3,94,8,0,0,0,1.3877787807814454e-16,1.3877787807814457e-15,0,0.0,8,0
15846,3,94,9,0,0,0,0.0,0.0,4,-1.2,9,0
16045,0,95,50,1,8,5,0.6000000000000001,12.000000000000002,0,2.0,32,9
16046,2,95,50,0,9,5,1.1999999999999993,11.999999999999991,3,0.8,39,9
16245,0,96,50,0,9,8,1.1999999999999995,11.999999999999996,0,1.0,32,9
16246,1,96,50,0,11,6,2.399999999999997,23.999999999999968,1,2.0,28,11
16422,3,97,44,0,12,3,3.5999999999999983,35.99999999999998,0,0.0,20,12
16423,1,97,45,0,6,2,0.0,0.0,4,-1.2,30,6
16622,2,98,50,0,9,5,1.1999999999999995,11.999999999999996,0,1.0,27,9
16623,0,98,50,1,8,5,0.6000000000000001,12.000000000000002,0,2.0,26,9
16822,2,99,50,0,9,1,1.2000000000000002,12.000000000000002,3,0.8,28,9
16823,1,99,50,0,9,4,1.199999999999998,11.99999999999998,1,0.8,29,9
16928,3,100,27,0,5,1,1.1,11.0,1,1.0,19,5
16929,0,100,27,0,3,1,0.0,0.0,4,-1.2,13,3
17128,0,101,50,1,8,11,0.5999999999999993,11.999999999999991,0,2.0,30,9
17129,2,101,50,0,9,3,1.2,11.999999999999998,3,0.8,32,9
17328,3,102,50,0,13,5,3.599999999999999,35.99999999999999,2,0.8,29,13
17329,1,102,50,0,9,4,1.1999999999999995,11.999999999999996,0,1.0,31,9
17386,0,103,15,0,3,1,1.0999999999999996,10.999999999999996,0,0.0,11,3
17387,2,103,15,1,1,2,0.0,5.000000000000002,0,0.0,10,2
17445,0,104,15,0,2,0,0.5000000000000003,5.000000000000003,0,0.0,7,2
17446,1,104,15,1,1,0,0.0,5.000000000000001,0,0.0,9,2
17645,0,105,50,1,9,8,1.1999999999999984,17.999999999999982,0,2.0,32,10
17646,1,105,50,0,9,5,1.1999999999999984,11.999999999999984,0,1.0,31,9
17822,3,106,44,0,10,5,2.399999999999997,23.99999999999997,2,-0.2,22,10
17823,1,106,45,0,6,5,0.0,0.0,4,-1.2,25,6
18022,3,107,50,0,11,5,2.399999999999997,23.999999999999968,0,1.0,26,11
18023,2,107,50,0,10,3,1.7999999999999972,17.99999999999997,0,1.0,24,10
18129,1,108,27,0,7,1,2.3,23.0,0,0.0,19,7
18130,2,108,27,0,3,2,0.0,0.0,3,-1.2,19,3
18308,3,109,45,0,12,5,3.4999999999999973,34.99999999999997,0,0.0,22,12
18309,2,109,45,0,6,4,0.0,0.0,3,-1.2,26,6
18460,1,110,38,0,8,3,1.7999999999999976,17.999999999999975,0,0.0,22,8
18461,0,110,38,0,5,3,0.0,0.0,4,-1.2,20,5
18660,3,111,50,1,12,0,2.9999999999999987,35.999999999999986,0,2.0,24,13
