,reward,numerosity,fitness
0,0.3999999999999999,6,0.72
1,5.6,28,5.88
2,10.5,21,29.4
3,0.0,10,2.16
4,0.7999999999999996,84,14.280000000000015
5,9.099999999999998,35,25.200000000000003
6,0.9,11,6.6
7,28.800000000000008,72,21.599999999999994
8,9.6,48,17.279999999999998
9,0.09999999999999995,5,11.97
10,13.299999999999995,57,41.03999999999999
11,0.7,13,5.46
12,15.6,36,63.36
13,19.5,39,46.80000000000001
14,19.5,39,23.400000000000006
15,1.6,4,1.08
16,0.5,15,11.58
17,18.0,36,259.2
18,8.1,81,42.480000000000004
19,37.69999999999999,137,154.55999999999997
20,26.399999999999995,72,275.75999999999993
21,33.800000000000004,78,485.15999999999997
22,9.6,24,36.72
23,12.6,30,153.9
24,7.5,43,24.09
25,45.79999999999998,154,120.72000000000003
26,30.799999999999994,92,76.32000000000001
27,22.799999999999994,76,6.840000000000002
28,14.299999999999997,39,51.480000000000004
29,19.5,39,62.399999999999984
30,1.0,10,26.28
31,0.09999999999999937,45,26.46
32,8.5,25,39.0
33,2.7999999999999994,28,2.5199999999999996
34,10.800000000000002,36,17.279999999999998
35,75.0,150,197.9999999999999
36,16.8,28,35.28
37,2.5,5,50.4
38,0.7,3,1.08
39,1.1,3,3.96
40,14.399999999999997,48,83.16
41,11.2,28,8.4
42,14.0,28,113.4
43,21.700000000000003,49,209.79
44,45.0,90,507.59999999999985
45,15.0,30,81.9
46,19.2,48,190.08
47,0.3999999999999999,4,3.0
48,0.7,3,1.08
49,30.40000000000001,76,68.4
50,9.0,18,12.96
51,0.30000000000000004,17,5.4
52,3.400000000000001,102,33.14999999999999
53,14.399999999999999,48,28.799999999999994
54,11.2,28,62.36999999999999
55,11.2,28,83.16
56,7.699999999999999,21,8.4
57,2.9999999999999996,30,6.840000000000002
58,14.399999999999997,48,5.760000000000002
59,48.0,96,57.59999999999998
60,0.29999999999999993,7,1.62
61,2.1000000000000005,21,1.68
62,7.699999999999999,21,10.079999999999998
63,30.0,60,36.0
64,14.0,28,25.200000000000003
65,27.300000000000008,65,162.63
66,15.0,30,132.3
67,1.2999999999999998,5,10.08
68,14.400000000000004,72,19.439999999999998
69,15.0,30,93.6
70,19.5,39,23.400000000000006
71,5.6,28,32.76
72,45.0,90,259.20000000000005
73,0.8999999999999988,81,71.61
74,-0.30000000000000004,13,14.280000000000001
75,27.200000000000006,68,30.60000000000001
76,21.1,75,48.53999999999999
77,27.300000000000008,65,206.70000000000005
78,9.1,39,14.040000000000001
79,16.8,28,34.440000000000005
80,7.699999999999999,21,25.200000000000003
81,10.5,21,12.600000000000001
82,27.200000000000006,68,252.44999999999993
83,3.7,9,3.36
84,14.299999999999997,39,98.28000000000002
85,15.200000000000005,76,6.840000000000002
86,2.1,5,23.04
87,1.4,6,21.09
88,37.5,75,119.99999999999996
89,16.5,33,33.0
90,18.0,36,50.40000000000001
91,10.5,21,12.600000000000001
92,14.0,28,47.25
