agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
1,76,50,0,14,9,4.200000000000004,42.00000000000004,0,1.0,9,14
0,77,50,3,13,17,3.5999999999999983,53.99999999999999,4,1.9,16,16
1,77,50,0,17,11,5.999999999999998,59.99999999999998,0,1.0,12,17
0,78,50,4,9,14,1.199999999999997,35.999999999999964,1,0.9,17,13
1,78,50,0,14,8,4.199999999999999,41.99999999999999,3,1.0,11,14
0,79,50,3,16,18,5.400000000000002,72.00000000000001,3,1.8,13,19
1,79,50,1,18,14,6.600000000000003,72.00000000000003,0,1.8,9,19
0,80,50,5,12,16,2.999999999999997,59.999999999999964,3,1.8,15,17
1,80,50,1,16,12,5.400000000000001,60.00000000000001,2,1.8,10,17
0,81,50,2,16,18,5.400000000000001,66.00000000000001,4,1.9,14,18
1,81,50,0,20,14,7.800000000000003,78.00000000000003,1,1.0,9,20
0,82,50,2,10,13,1.7999999999999972,29.99999999999997,2,1.0,15,12
1,82,50,0,13,8,3.600000000000005,36.00000000000005,3,1.0,10,13
0,83,50,5,8,11,0.5999999999999989,35.999999999999986,1,1.4,15,13
1,83,50,0,11,2,2.399999999999997,23.99999999999997,1,1.0,8,11
1,84,37,0,10,3,3.099999999999998,30.99999999999998,2,0.0,6,10
0,84,38,7,5,10,0.0,41.99999999999999,3,-1.5,13,12
0,85,50,2,13,17,3.599999999999997,47.99999999999997,4,1.9,13,15
1,85,50,0,17,12,6.000000000000004,60.00000000000004,1,1.0,8,17
0,86,50,0,14,14,4.1999999999999975,41.99999999999997,3,1.0,14,14
1,86,50,0,15,11,4.799999999999999,47.99999999999999,2,1.0,10,15
0,87,50,6,10,15,1.7999999999999972,53.999999999999964,3,1.8,16,16
1,87,50,0,16,9,5.400000000000001,54.00000000000001,1,1.0,12,16
0,88,50,3,9,11,1.1999999999999966,29.999999999999964,3,1.8,10,12
1,88,50,0,11,5,2.399999999999997,23.999999999999968,2,1.0,8,11
1,89,43,0,11,5,3.099999999999997,30.99999999999997,2,0.0,9,11
0,89,44,8,6,11,0.0,47.99999999999998,3,-1.5,18,14
1,90,43,0,11,5,3.099999999999998,30.99999999999998,3,0.0,10,11
0,90,44,10,6,11,0.0,59.99999999999998,0,-1.4,15,16
1,91,31,0,8,3,2.4999999999999982,24.999999999999982,1,0.0,9,8
0,91,32,7,4,8,0.0,42.0,0,-1.5,10,11
0,92,50,0,17,17,6.000000000000001,60.00000000000001,2,1.0,15,17
1,92,50,0,17,13,6.000000000000002,60.000000000000014,1,1.0,9,17
0,93,50,1,13,14,3.599999999999997,41.999999999999964,0,1.0,17,14
1,93,50,1,15,7,4.799999999999999,53.99999999999999,1,1.8,8,16
0,94,50,3,12,16,2.999999999999997,47.99999999999997,2,1.0,11,15
1,94,50,1,16,11,5.400000000000001,60.00000000000001,3,1.8,8,17
0,95,50,0,19,9,7.200000000000003,72.00000000000003,1,0.9,17,19
1,95,50,1,10,12,1.7999999999999972,23.99999999999997,1,1.8,15,11
1,96,43,0,10,4,2.4999999999999973,24.99999999999997,0,0.0,9,10
0,96,44,6,6,10,0.0,35.99999999999998,1,-0.6,13,12
